group,id,course,module,grade
15,65,Environmental Stewardship,1,12.5
15,65,Environmental Stewardship,1,11.75
15,65,Environmental Stewardship,1,15
15,65,Environmental Stewardship,1,14
15,65,Environmental Stewardship,1,13.75
15,65,Environmental Stewardship,1,13.25
15,65,Environmental Stewardship,1,12.75
15,65,Herbalism and Medicine,1,3.75
15,65,Herbalism and Medicine,1,7
15,65,Herbalism and Medicine,1,3.5
15,65,Herbalism and Medicine,1,4.25
15,65,Herbalism and Medicine,1,5.5
15,65,Hunting and Gathering Skills,2,8
15,65,Hunting and Gathering Skills,2,14.5
15,65,Hunting and Gathering Skills,2,2
15,65,Hunting and Gathering Skills,2,18.5
15,65,Hunting and Gathering Skills,2,10.5
15,65,Hunting and Gathering Skills,2,19.5
15,65,Language and Linguistics,2,7
15,65,Language and Linguistics,2,3
15,65,Language and Linguistics,2,5
15,65,Language and Linguistics,2,12
15,65,Language and Linguistics,2,5
15,65,Language and Linguistics,2,9
15,65,Language and Linguistics,2,15
15,65,Language and Linguistics,2,5
15,65,Language and Linguistics,2,10
15,65,Shamanism and Spiritual Practices,2,11.5
15,65,Shamanism and Spiritual Practices,2,7
15,65,Shamanism and Spiritual Practices,2,9.5
15,65,Shamanism and Spiritual Practices,2,11
15,65,Shamanism and Spiritual Practices,2,9
15,65,Shamanism and Spiritual Practices,2,8.5
15,65,Shamanism and Spiritual Practices,2,10
15,65,Shamanism and Spiritual Practices,2,8
15,65,Shamanism and Spiritual Practices,2,7.5
15,65,Shamanism and Spiritual Practices,2,7.5
15,65,Social Organization and Governance,2,11.5
15,65,Social Organization and Governance,2,12.5
15,65,Social Organization and Governance,2,14.5
15,65,Social Organization and Governance,2,10.5
15,65,Tribal Lore and Traditions,1,15
15,65,Tribal Lore and Traditions,1,14.5
15,65,Tribal Lore and Traditions,1,13.5
15,65,Warfare and Diplomacy,1,4.5
15,65,Warfare and Diplomacy,1,12.5
15,65,Warfare and Diplomacy,1,3
15,65,Warfare and Diplomacy,1,5
15,65,Warfare and Diplomacy,1,7.5
15,65,Warfare and Diplomacy,1,8.5
15,65,Warfare and Diplomacy,1,10
15,65,Warfare and Diplomacy,1,6
15,95,Art and Symbolism,2,8.5
15,95,Art and Symbolism,2,8.5
15,95,Art and Symbolism,2,4.5
15,95,Art and Symbolism,2,6
15,95,Art and Symbolism,2,3
15,95,Art and Symbolism,2,7
15,95,Art and Symbolism,2,13.5
15,95,Astronomy and Celestial Navigation,1,6.75
15,95,Astronomy and Celestial Navigation,1,8
15,95,Astronomy and Celestial Navigation,1,15.25
15,95,Astronomy and Celestial Navigation,1,16
15,95,Astronomy and Celestial Navigation,1,11.75
15,95,Astronomy and Celestial Navigation,1,15.5
15,95,Astronomy and Celestial Navigation,1,5.25
15,95,Environmental Stewardship,1,12
15,95,Environmental Stewardship,1,12.25
15,95,Environmental Stewardship,1,12.5
15,95,Environmental Stewardship,1,14
15,95,Environmental Stewardship,1,13.75
15,95,Environmental Stewardship,1,12.75
15,95,Environmental Stewardship,1,13.75
15,95,Environmental Stewardship,1,14.5
15,95,Environmental Stewardship,1,12
15,95,Environmental Stewardship,1,14
15,95,Herbalism and Medicine,1,8.25
15,95,Herbalism and Medicine,1,4.5
15,95,Herbalism and Medicine,1,3.75
15,95,Herbalism and Medicine,1,4.5
15,95,Herbalism and Medicine,1,5
15,95,Hunting and Gathering Skills,2,9
15,95,Hunting and Gathering Skills,2,9.5
15,95,Hunting and Gathering Skills,2,12
15,95,Hunting and Gathering Skills,2,14
15,95,Hunting and Gathering Skills,2,16.5
15,95,Hunting and Gathering Skills,2,13
15,95,Language and Linguistics,2,3
15,95,Language and Linguistics,2,4
15,95,Language and Linguistics,2,4
15,95,Language and Linguistics,2,7
15,95,Language and Linguistics,2,3
15,95,Language and Linguistics,2,8
15,95,Language and Linguistics,2,8
15,95,Language and Linguistics,2,14
15,95,Language and Linguistics,2,13
15,95,Shamanism and Spiritual Practices,2,9
15,95,Shamanism and Spiritual Practices,2,9
15,95,Shamanism and Spiritual Practices,2,8
15,95,Shamanism and Spiritual Practices,2,7.5
15,95,Shamanism and Spiritual Practices,2,7
15,95,Shamanism and Spiritual Practices,2,8.5
15,95,Shamanism and Spiritual Practices,2,7
15,95,Shamanism and Spiritual Practices,2,6.5
15,95,Shamanism and Spiritual Practices,2,9
15,95,Social Organization and Governance,2,8
15,95,Social Organization and Governance,2,13
15,95,Social Organization and Governance,2,12
15,95,Social Organization and Governance,2,14
15,95,Social Organization and Governance,2,13
15,95,Tribal Lore and Traditions,1,12
15,95,Tribal Lore and Traditions,1,13
15,95,Tribal Lore and Traditions,1,14.5
15,95,Warfare and Diplomacy,1,13
15,95,Warfare and Diplomacy,1,10
15,95,Warfare and Diplomacy,1,9.5
15,95,Warfare and Diplomacy,1,10
15,95,Warfare and Diplomacy,1,6
15,95,Warfare and Diplomacy,1,10
15,95,Warfare and Diplomacy,1,6.5
15,95,Warfare and Diplomacy,1,10
15,108,Art and Symbolism,2,12.5
15,108,Art and Symbolism,2,15
15,108,Art and Symbolism,2,5
15,108,Art and Symbolism,2,14
15,108,Art and Symbolism,2,11
15,108,Art and Symbolism,2,3.5
15,108,Art and Symbolism,2,11.5
15,108,Astronomy and Celestial Navigation,1,11.25
15,108,Astronomy and Celestial Navigation,1,11
15,108,Astronomy and Celestial Navigation,1,10
15,108,Astronomy and Celestial Navigation,1,11.75
15,108,Astronomy and Celestial Navigation,1,8
15,108,Astronomy and Celestial Navigation,1,7
15,108,Astronomy and Celestial Navigation,1,17.75
15,108,Astronomy and Celestial Navigation,1,19.25
15,108,Environmental Stewardship,1,14
15,108,Environmental Stewardship,1,14.5
15,108,Environmental Stewardship,1,15
15,108,Environmental Stewardship,1,13.75
15,108,Environmental Stewardship,1,14.5
15,108,Environmental Stewardship,1,12.25
15,108,Environmental Stewardship,1,11
15,108,Environmental Stewardship,1,13.5
15,108,Environmental Stewardship,1,13.25
15,108,Herbalism and Medicine,1,5
15,108,Herbalism and Medicine,1,5.5
15,108,Herbalism and Medicine,1,7.5
15,108,Herbalism and Medicine,1,3
15,108,Herbalism and Medicine,1,5.75
15,108,Hunting and Gathering Skills,2,15
15,108,Hunting and Gathering Skills,2,11.5
15,108,Hunting and Gathering Skills,2,9
15,108,Hunting and Gathering Skills,2,15.5
15,108,Hunting and Gathering Skills,2,7
15,108,Hunting and Gathering Skills,2,14.5
15,108,Language and Linguistics,2,7
15,108,Language and Linguistics,2,7
15,108,Language and Linguistics,2,10
15,108,Language and Linguistics,2,14
15,108,Language and Linguistics,2,7
15,108,Language and Linguistics,2,3
15,108,Language and Linguistics,2,10
15,108,Language and Linguistics,2,7
15,108,Language and Linguistics,2,18
15,108,Shamanism and Spiritual Practices,2,12
15,108,Shamanism and Spiritual Practices,2,9
15,108,Shamanism and Spiritual Practices,2,12
15,108,Shamanism and Spiritual Practices,2,10
15,108,Shamanism and Spiritual Practices,2,12
15,108,Shamanism and Spiritual Practices,2,9
15,108,Shamanism and Spiritual Practices,2,8.5
15,108,Shamanism and Spiritual Practices,2,7
15,108,Shamanism and Spiritual Practices,2,9.5
15,108,Shamanism and Spiritual Practices,2,8
15,108,Social Organization and Governance,2,11.5
15,108,Social Organization and Governance,2,14.5
15,108,Social Organization and Governance,2,12.5
15,108,Social Organization and Governance,2,11.5
15,108,Social Organization and Governance,2,12
15,108,Tribal Lore and Traditions,1,13.5
15,108,Tribal Lore and Traditions,1,14.5
15,108,Tribal Lore and Traditions,1,13.5
15,108,Warfare and Diplomacy,1,10
15,108,Warfare and Diplomacy,1,11.5
15,108,Warfare and Diplomacy,1,9.5
15,108,Warfare and Diplomacy,1,11.5
15,108,Warfare and Diplomacy,1,7
15,108,Warfare and Diplomacy,1,8
15,108,Warfare and Diplomacy,1,11
15,108,Warfare and Diplomacy,1,6
15,118,Art and Symbolism,2,13.5
15,118,Art and Symbolism,2,11
15,118,Art and Symbolism,2,4
15,118,Art and Symbolism,2,13
15,118,Art and Symbolism,2,9
15,118,Art and Symbolism,2,9.5
15,118,Art and Symbolism,2,12.5
15,118,Astronomy and Celestial Navigation,1,8.5
15,118,Astronomy and Celestial Navigation,1,14.25
15,118,Astronomy and Celestial Navigation,1,15.25
15,118,Astronomy and Celestial Navigation,1,15.75
15,118,Astronomy and Celestial Navigation,1,8.5
15,118,Astronomy and Celestial Navigation,1,12.5
15,118,Astronomy and Celestial Navigation,1,8
15,118,Astronomy and Celestial Navigation,1,11.5
15,118,Environmental Stewardship,1,13.75
15,118,Environmental Stewardship,1,12.25
15,118,Environmental Stewardship,1,14.25
15,118,Environmental Stewardship,1,13
15,118,Environmental Stewardship,1,14.25
15,118,Environmental Stewardship,1,14
15,118,Environmental Stewardship,1,13.5
15,118,Environmental Stewardship,1,12.5
15,118,Environmental Stewardship,1,13.5
15,118,Environmental Stewardship,1,12
15,118,Herbalism and Medicine,1,4.75
15,118,Herbalism and Medicine,1,8.25
15,118,Herbalism and Medicine,1,6
15,118,Herbalism and Medicine,1,10
15,118,Hunting and Gathering Skills,2,14
15,118,Hunting and Gathering Skills,2,11.5
15,118,Hunting and Gathering Skills,2,10.5
15,118,Hunting and Gathering Skills,2,9
15,118,Hunting and Gathering Skills,2,15.5
15,118,Hunting and Gathering Skills,2,17
15,118,Language and Linguistics,2,11
15,118,Language and Linguistics,2,11
15,118,Language and Linguistics,2,8
15,118,Language and Linguistics,2,9
15,118,Language and Linguistics,2,5
15,118,Language and Linguistics,2,9
15,118,Language and Linguistics,2,8
15,118,Language and Linguistics,2,12
15,118,Language and Linguistics,2,10
15,118,Shamanism and Spiritual Practices,2,5
15,118,Shamanism and Spiritual Practices,2,7.5
15,118,Shamanism and Spiritual Practices,2,12
15,118,Shamanism and Spiritual Practices,2,8
15,118,Shamanism and Spiritual Practices,2,7.5
15,118,Shamanism and Spiritual Practices,2,7.5
15,118,Shamanism and Spiritual Practices,2,8.5
15,118,Shamanism and Spiritual Practices,2,10
15,118,Shamanism and Spiritual Practices,2,9
15,118,Shamanism and Spiritual Practices,2,10
15,118,Social Organization and Governance,2,13.5
15,118,Social Organization and Governance,2,14.5
15,118,Social Organization and Governance,2,12
15,118,Social Organization and Governance,2,11.5
15,118,Social Organization and Governance,2,14
15,118,Tribal Lore and Traditions,1,15
15,118,Tribal Lore and Traditions,1,13
15,118,Warfare and Diplomacy,1,6.5
15,118,Warfare and Diplomacy,1,7
15,118,Warfare and Diplomacy,1,9
15,118,Warfare and Diplomacy,1,8.5
15,118,Warfare and Diplomacy,1,5.5
15,118,Warfare and Diplomacy,1,6
15,118,Warfare and Diplomacy,1,7.5
15,125,Art and Symbolism,2,9
15,125,Art and Symbolism,2,16
15,125,Art and Symbolism,2,10
15,125,Art and Symbolism,2,8
15,125,Art and Symbolism,2,6
15,125,Art and Symbolism,2,5.5
15,125,Art and Symbolism,2,11
15,125,Astronomy and Celestial Navigation,1,12.25
15,125,Astronomy and Celestial Navigation,1,12.25
15,125,Astronomy and Celestial Navigation,1,14
15,125,Astronomy and Celestial Navigation,1,11.25
15,125,Astronomy and Celestial Navigation,1,5.75
15,125,Astronomy and Celestial Navigation,1,13
15,125,Astronomy and Celestial Navigation,1,13
15,125,Astronomy and Celestial Navigation,1,8.25
15,125,Environmental Stewardship,1,13
15,125,Environmental Stewardship,1,13
15,125,Environmental Stewardship,1,13.75
15,125,Environmental Stewardship,1,16.5
15,125,Environmental Stewardship,1,15.5
15,125,Environmental Stewardship,1,14
15,125,Environmental Stewardship,1,14
15,125,Environmental Stewardship,1,14.5
15,125,Environmental Stewardship,1,13.75
15,125,Environmental Stewardship,1,15
15,125,Herbalism and Medicine,1,7.5
15,125,Herbalism and Medicine,1,8.5
15,125,Herbalism and Medicine,1,7.75
15,125,Herbalism and Medicine,1,7.25
15,125,Herbalism and Medicine,1,10.5
15,125,Hunting and Gathering Skills,2,13
15,125,Hunting and Gathering Skills,2,15.5
15,125,Hunting and Gathering Skills,2,10.5
15,125,Hunting and Gathering Skills,2,8.5
15,125,Hunting and Gathering Skills,2,14.5
15,125,Hunting and Gathering Skills,2,18.5
15,125,Language and Linguistics,2,10
15,125,Language and Linguistics,2,2
15,125,Language and Linguistics,2,4
15,125,Language and Linguistics,2,8
15,125,Language and Linguistics,2,4
15,125,Language and Linguistics,2,10
15,125,Language and Linguistics,2,10
15,125,Language and Linguistics,2,11
15,125,Language and Linguistics,2,6
15,125,Shamanism and Spiritual Practices,2,11
15,125,Shamanism and Spiritual Practices,2,10.5
15,125,Shamanism and Spiritual Practices,2,12
15,125,Shamanism and Spiritual Practices,2,9
15,125,Shamanism and Spiritual Practices,2,12
15,125,Shamanism and Spiritual Practices,2,13
15,125,Shamanism and Spiritual Practices,2,8
15,125,Shamanism and Spiritual Practices,2,7
15,125,Shamanism and Spiritual Practices,2,9
15,125,Shamanism and Spiritual Practices,2,9.5
15,125,Social Organization and Governance,2,12.5
15,125,Social Organization and Governance,2,10.5
15,125,Social Organization and Governance,2,12
15,125,Social Organization and Governance,2,11
15,125,Tribal Lore and Traditions,1,13
15,125,Tribal Lore and Traditions,1,13
15,125,Tribal Lore and Traditions,1,13
15,125,Warfare and Diplomacy,1,10
15,125,Warfare and Diplomacy,1,5.5
15,125,Warfare and Diplomacy,1,11
15,125,Warfare and Diplomacy,1,12.5
15,125,Warfare and Diplomacy,1,11
15,125,Warfare and Diplomacy,1,12
15,125,Warfare and Diplomacy,1,12.5
15,251,Art and Symbolism,2,11
15,251,Art and Symbolism,2,13
15,251,Art and Symbolism,2,8
15,251,Art and Symbolism,2,14
15,251,Art and Symbolism,2,12
15,251,Art and Symbolism,2,9.5
15,251,Art and Symbolism,2,8
15,251,Astronomy and Celestial Navigation,1,14
15,251,Astronomy and Celestial Navigation,1,10.25
15,251,Astronomy and Celestial Navigation,1,8.5
15,251,Astronomy and Celestial Navigation,1,17.75
15,251,Astronomy and Celestial Navigation,1,8
15,251,Astronomy and Celestial Navigation,1,18.75
15,251,Astronomy and Celestial Navigation,1,13.25
15,251,Astronomy and Celestial Navigation,1,12.25
15,251,Environmental Stewardship,1,14.25
15,251,Environmental Stewardship,1,11.75
15,251,Environmental Stewardship,1,13.25
15,251,Environmental Stewardship,1,14
15,251,Environmental Stewardship,1,13
15,251,Environmental Stewardship,1,14.75
15,251,Environmental Stewardship,1,12.5
15,251,Environmental Stewardship,1,14
15,251,Environmental Stewardship,1,11.75
15,251,Environmental Stewardship,1,12.75
15,251,Herbalism and Medicine,1,8
15,251,Herbalism and Medicine,1,6.5
15,251,Herbalism and Medicine,1,7
15,251,Herbalism and Medicine,1,5.75
15,251,Herbalism and Medicine,1,6.75
15,251,Hunting and Gathering Skills,2,16.5
15,251,Hunting and Gathering Skills,2,12.5
15,251,Hunting and Gathering Skills,2,12
15,251,Hunting and Gathering Skills,2,11
15,251,Hunting and Gathering Skills,2,20
15,251,Language and Linguistics,2,5
15,251,Language and Linguistics,2,11
15,251,Language and Linguistics,2,13
15,251,Language and Linguistics,2,7
15,251,Language and Linguistics,2,10
15,251,Language and Linguistics,2,9
15,251,Language and Linguistics,2,8
15,251,Language and Linguistics,2,5
15,251,Language and Linguistics,2,9
15,251,Shamanism and Spiritual Practices,2,8.5
15,251,Shamanism and Spiritual Practices,2,7.5
15,251,Shamanism and Spiritual Practices,2,8.5
15,251,Shamanism and Spiritual Practices,2,9
15,251,Shamanism and Spiritual Practices,2,11.5
15,251,Shamanism and Spiritual Practices,2,8.5
15,251,Shamanism and Spiritual Practices,2,8
15,251,Shamanism and Spiritual Practices,2,13
15,251,Shamanism and Spiritual Practices,2,8
15,251,Shamanism and Spiritual Practices,2,9.5
15,251,Social Organization and Governance,2,14
15,251,Social Organization and Governance,2,9.5
15,251,Social Organization and Governance,2,13
15,251,Social Organization and Governance,2,9.5
15,251,Social Organization and Governance,2,12.5
15,251,Tribal Lore and Traditions,1,14.5
15,251,Tribal Lore and Traditions,1,14
15,251,Tribal Lore and Traditions,1,13
15,251,Warfare and Diplomacy,1,8
15,251,Warfare and Diplomacy,1,6
15,251,Warfare and Diplomacy,1,12
15,251,Warfare and Diplomacy,1,8
15,251,Warfare and Diplomacy,1,9
15,251,Warfare and Diplomacy,1,5.5
15,251,Warfare and Diplomacy,1,6.5
15,251,Warfare and Diplomacy,1,5.5
15,255,Art and Symbolism,2,11
15,255,Art and Symbolism,2,10.5
15,255,Art and Symbolism,2,6
15,255,Art and Symbolism,2,12
15,255,Art and Symbolism,2,11.5
15,255,Art and Symbolism,2,7.5
15,255,Astronomy and Celestial Navigation,1,12.5
15,255,Astronomy and Celestial Navigation,1,15.25
15,255,Astronomy and Celestial Navigation,1,7
15,255,Astronomy and Celestial Navigation,1,11.75
15,255,Astronomy and Celestial Navigation,1,12.5
15,255,Astronomy and Celestial Navigation,1,16.25
15,255,Astronomy and Celestial Navigation,1,13.5
15,255,Astronomy and Celestial Navigation,1,12.75
15,255,Environmental Stewardship,1,12.25
15,255,Environmental Stewardship,1,14
15,255,Environmental Stewardship,1,14
15,255,Environmental Stewardship,1,14
15,255,Environmental Stewardship,1,12.5
15,255,Environmental Stewardship,1,13.5
15,255,Environmental Stewardship,1,13
15,255,Environmental Stewardship,1,12
15,255,Environmental Stewardship,1,13.75
15,255,Environmental Stewardship,1,15
15,255,Herbalism and Medicine,1,6
15,255,Herbalism and Medicine,1,7.75
15,255,Herbalism and Medicine,1,4
15,255,Herbalism and Medicine,1,6.5
15,255,Hunting and Gathering Skills,2,11.5
15,255,Hunting and Gathering Skills,2,15
15,255,Hunting and Gathering Skills,2,8
15,255,Hunting and Gathering Skills,2,12.5
15,255,Hunting and Gathering Skills,2,7
15,255,Hunting and Gathering Skills,2,15.5
15,255,Language and Linguistics,2,9
15,255,Language and Linguistics,2,9
15,255,Language and Linguistics,2,11
15,255,Language and Linguistics,2,9
15,255,Language and Linguistics,2,11
15,255,Language and Linguistics,2,10
15,255,Language and Linguistics,2,7
15,255,Language and Linguistics,2,8
15,255,Language and Linguistics,2,8
15,255,Shamanism and Spiritual Practices,2,8.5
15,255,Shamanism and Spiritual Practices,2,8.5
15,255,Shamanism and Spiritual Practices,2,9.5
15,255,Shamanism and Spiritual Practices,2,7.5
15,255,Shamanism and Spiritual Practices,2,5.5
15,255,Shamanism and Spiritual Practices,2,11
15,255,Shamanism and Spiritual Practices,2,9
15,255,Shamanism and Spiritual Practices,2,7
15,255,Shamanism and Spiritual Practices,2,8.5
15,255,Shamanism and Spiritual Practices,2,10
15,255,Social Organization and Governance,2,11.5
15,255,Social Organization and Governance,2,10.5
15,255,Social Organization and Governance,2,13.5
15,255,Social Organization and Governance,2,10
15,255,Social Organization and Governance,2,11.5
15,255,Tribal Lore and Traditions,1,15
15,255,Tribal Lore and Traditions,1,14.5
15,255,Tribal Lore and Traditions,1,14.5
15,255,Warfare and Diplomacy,1,7.5
15,255,Warfare and Diplomacy,1,10
15,255,Warfare and Diplomacy,1,8
15,255,Warfare and Diplomacy,1,7
15,255,Warfare and Diplomacy,1,2.5
15,255,Warfare and Diplomacy,1,9.5
15,255,Warfare and Diplomacy,1,10
15,255,Warfare and Diplomacy,1,3
15,290,Art and Symbolism,2,9.5
15,290,Art and Symbolism,2,6
15,290,Art and Symbolism,2,8
15,290,Art and Symbolism,2,12.5
15,290,Art and Symbolism,2,10.5
15,290,Art and Symbolism,2,10.5
15,290,Art and Symbolism,2,11.5
15,290,Astronomy and Celestial Navigation,1,12.5
15,290,Astronomy and Celestial Navigation,1,14
15,290,Astronomy and Celestial Navigation,1,15.75
15,290,Astronomy and Celestial Navigation,1,12.5
15,290,Astronomy and Celestial Navigation,1,10
15,290,Astronomy and Celestial Navigation,1,8.75
15,290,Astronomy and Celestial Navigation,1,7.25
15,290,Environmental Stewardship,1,12
15,290,Environmental Stewardship,1,13.75
15,290,Environmental Stewardship,1,13.25
15,290,Environmental Stewardship,1,14
15,290,Environmental Stewardship,1,11.75
15,290,Environmental Stewardship,1,13.25
15,290,Environmental Stewardship,1,13.25
15,290,Environmental Stewardship,1,13.75
15,290,Environmental Stewardship,1,13.75
15,290,Environmental Stewardship,1,15
15,290,Herbalism and Medicine,1,9.75
15,290,Herbalism and Medicine,1,6
15,290,Herbalism and Medicine,1,8.75
15,290,Herbalism and Medicine,1,7.5
15,290,Herbalism and Medicine,1,6.75
15,290,Hunting and Gathering Skills,2,11.5
15,290,Hunting and Gathering Skills,2,14.5
15,290,Hunting and Gathering Skills,2,16
15,290,Hunting and Gathering Skills,2,9.5
15,290,Hunting and Gathering Skills,2,8.5
15,290,Language and Linguistics,2,3
15,290,Language and Linguistics,2,10
15,290,Language and Linguistics,2,9
15,290,Language and Linguistics,2,4
15,290,Language and Linguistics,2,12
15,290,Language and Linguistics,2,12
15,290,Language and Linguistics,2,10
15,290,Language and Linguistics,2,9
15,290,Language and Linguistics,2,3
15,290,Shamanism and Spiritual Practices,2,6.5
15,290,Shamanism and Spiritual Practices,2,9
15,290,Shamanism and Spiritual Practices,2,10.5
15,290,Shamanism and Spiritual Practices,2,7.5
15,290,Shamanism and Spiritual Practices,2,10.5
15,290,Shamanism and Spiritual Practices,2,5.5
15,290,Shamanism and Spiritual Practices,2,8
15,290,Shamanism and Spiritual Practices,2,9
15,290,Shamanism and Spiritual Practices,2,9
15,290,Shamanism and Spiritual Practices,2,9.5
15,290,Social Organization and Governance,2,15.5
15,290,Social Organization and Governance,2,11.5
15,290,Social Organization and Governance,2,10.5
15,290,Social Organization and Governance,2,10
15,290,Tribal Lore and Traditions,1,15
15,290,Tribal Lore and Traditions,1,15
15,290,Tribal Lore and Traditions,1,11
15,290,Warfare and Diplomacy,1,4
15,290,Warfare and Diplomacy,1,4
15,290,Warfare and Diplomacy,1,13
15,290,Warfare and Diplomacy,1,5
15,290,Warfare and Diplomacy,1,12
15,290,Warfare and Diplomacy,1,4.5
15,290,Warfare and Diplomacy,1,6
15,290,Warfare and Diplomacy,1,4.5
15,306,Art and Symbolism,2,6.5
15,306,Art and Symbolism,2,8
15,306,Art and Symbolism,2,7
15,306,Art and Symbolism,2,13.5
15,306,Art and Symbolism,2,12
15,306,Art and Symbolism,2,11
15,306,Art and Symbolism,2,7
15,306,Astronomy and Celestial Navigation,1,9.25
15,306,Astronomy and Celestial Navigation,1,11.25
15,306,Astronomy and Celestial Navigation,1,10
15,306,Astronomy and Celestial Navigation,1,8.25
15,306,Astronomy and Celestial Navigation,1,11.25
15,306,Astronomy and Celestial Navigation,1,10.75
15,306,Astronomy and Celestial Navigation,1,11.75
15,306,Astronomy and Celestial Navigation,1,11.25
15,306,Environmental Stewardship,1,12
15,306,Environmental Stewardship,1,13.75
15,306,Environmental Stewardship,1,14.5
15,306,Environmental Stewardship,1,13.75
15,306,Environmental Stewardship,1,12.75
15,306,Environmental Stewardship,1,13.25
15,306,Environmental Stewardship,1,12.5
15,306,Environmental Stewardship,1,14.25
15,306,Environmental Stewardship,1,13.25
15,306,Environmental Stewardship,1,11.25
15,306,Herbalism and Medicine,1,3.5
15,306,Herbalism and Medicine,1,8
15,306,Herbalism and Medicine,1,7.5
15,306,Herbalism and Medicine,1,8
15,306,Herbalism and Medicine,1,3
15,306,Hunting and Gathering Skills,2,13
15,306,Hunting and Gathering Skills,2,7.5
15,306,Hunting and Gathering Skills,2,14.5
15,306,Hunting and Gathering Skills,2,9.5
15,306,Hunting and Gathering Skills,2,13
15,306,Hunting and Gathering Skills,2,8.5
15,306,Language and Linguistics,2,9
15,306,Language and Linguistics,2,10
15,306,Language and Linguistics,2,9
15,306,Language and Linguistics,2,12
15,306,Language and Linguistics,2,6
15,306,Language and Linguistics,2,10
15,306,Language and Linguistics,2,7
15,306,Language and Linguistics,2,3
15,306,Language and Linguistics,2,8
15,306,Shamanism and Spiritual Practices,2,8
15,306,Shamanism and Spiritual Practices,2,7
15,306,Shamanism and Spiritual Practices,2,8
15,306,Shamanism and Spiritual Practices,2,9
15,306,Shamanism and Spiritual Practices,2,9
15,306,Shamanism and Spiritual Practices,2,8.5
15,306,Shamanism and Spiritual Practices,2,8
15,306,Shamanism and Spiritual Practices,2,8.5
15,306,Social Organization and Governance,2,9
15,306,Social Organization and Governance,2,13
15,306,Social Organization and Governance,2,12.5
15,306,Social Organization and Governance,2,11.5
15,306,Social Organization and Governance,2,9
15,306,Tribal Lore and Traditions,1,14
15,306,Tribal Lore and Traditions,1,13
15,306,Tribal Lore and Traditions,1,12.5
15,306,Warfare and Diplomacy,1,8.5
15,306,Warfare and Diplomacy,1,3
15,306,Warfare and Diplomacy,1,8.5
15,306,Warfare and Diplomacy,1,8
15,306,Warfare and Diplomacy,1,2.5
15,306,Warfare and Diplomacy,1,9
15,306,Warfare and Diplomacy,1,2
15,352,Art and Symbolism,2,10.5
15,352,Art and Symbolism,2,8.5
15,352,Art and Symbolism,2,10.5
15,352,Art and Symbolism,2,10
15,352,Art and Symbolism,2,10
15,352,Art and Symbolism,2,11
15,352,Art and Symbolism,2,10.5
15,352,Astronomy and Celestial Navigation,1,12
15,352,Astronomy and Celestial Navigation,1,12.25
15,352,Astronomy and Celestial Navigation,1,4.5
15,352,Astronomy and Celestial Navigation,1,9.25
15,352,Astronomy and Celestial Navigation,1,14.25
15,352,Astronomy and Celestial Navigation,1,9
15,352,Astronomy and Celestial Navigation,1,9.5
15,352,Astronomy and Celestial Navigation,1,13.75
15,352,Environmental Stewardship,1,14
15,352,Environmental Stewardship,1,14.5
15,352,Environmental Stewardship,1,14
15,352,Environmental Stewardship,1,14.25
15,352,Environmental Stewardship,1,13.75
15,352,Environmental Stewardship,1,12.25
15,352,Environmental Stewardship,1,13.5
15,352,Environmental Stewardship,1,12.75
15,352,Environmental Stewardship,1,15.5
15,352,Environmental Stewardship,1,14.75
15,352,Herbalism and Medicine,1,7.5
15,352,Herbalism and Medicine,1,10
15,352,Herbalism and Medicine,1,5.25
15,352,Herbalism and Medicine,1,3.75
15,352,Herbalism and Medicine,1,6.5
15,352,Hunting and Gathering Skills,2,10.5
15,352,Hunting and Gathering Skills,2,15.5
15,352,Hunting and Gathering Skills,2,8
15,352,Hunting and Gathering Skills,2,6.5
15,352,Hunting and Gathering Skills,2,9.5
15,352,Hunting and Gathering Skills,2,14.5
15,352,Language and Linguistics,2,8
15,352,Language and Linguistics,2,9
15,352,Language and Linguistics,2,1
15,352,Language and Linguistics,2,11
15,352,Language and Linguistics,2,8
15,352,Language and Linguistics,2,4
15,352,Language and Linguistics,2,11
15,352,Language and Linguistics,2,8
15,352,Language and Linguistics,2,9
15,352,Shamanism and Spiritual Practices,2,12.5
15,352,Shamanism and Spiritual Practices,2,11
15,352,Shamanism and Spiritual Practices,2,11
15,352,Shamanism and Spiritual Practices,2,9.5
15,352,Shamanism and Spiritual Practices,2,9.5
15,352,Shamanism and Spiritual Practices,2,8.5
15,352,Shamanism and Spiritual Practices,2,13
15,352,Shamanism and Spiritual Practices,2,7.5
15,352,Shamanism and Spiritual Practices,2,10
15,352,Shamanism and Spiritual Practices,2,9.5
15,352,Social Organization and Governance,2,13.5
15,352,Social Organization and Governance,2,12.5
15,352,Social Organization and Governance,2,12
15,352,Social Organization and Governance,2,11
15,352,Social Organization and Governance,2,13
15,352,Tribal Lore and Traditions,1,13.5
15,352,Tribal Lore and Traditions,1,12
15,352,Tribal Lore and Traditions,1,14
15,352,Warfare and Diplomacy,1,5
15,352,Warfare and Diplomacy,1,10.5
15,352,Warfare and Diplomacy,1,7.5
15,352,Warfare and Diplomacy,1,10
15,352,Warfare and Diplomacy,1,10
15,352,Warfare and Diplomacy,1,14
15,352,Warfare and Diplomacy,1,12.5
15,352,Warfare and Diplomacy,1,8
15,380,Art and Symbolism,2,10
15,380,Art and Symbolism,2,12
15,380,Art and Symbolism,2,9.5
